Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
leonheat103 (leonheat),Re: [問卦] 館長電商是全台最貴嗎？,Tue Apr 18 19:22:43 2023,※ 引述《gerychen (邪惡肥宅)》之銘言：: ※ 引述《KENDO777 (KENDO777)》之銘言：: : 如題: : 館長電商平台的保健品: : 被人發現在momo買只要8折左右: : momo:https://i.imgur.com/gV9rrx1.jpg: : 惡名昭彰：https://i.imgur.com/dIiHuVN.jpg: : 連實體通路都比館長的電商便宜: : （館長的電商價格都貴差不多100up）: : https://i.imgur.com/sKZECp9.jpg: : https://i.imgur.com/tiURmnu.jpg: : https://i.imgur.com/xDff3p8.jpg: : 難道這就是台灣最頂電商的威力嗎: : 有沒有八卦: 賣自己產品: 比其他通路貴: 賣別人產品: 比原廠貴: 所以到底這個電商在經營什麼？: 有人可以解釋一下還沒倒的原因ㄇ館黑根本沒邏輯啊https://i.imgur.com/NSJVHO4.jpg怎麼不說購買4入一盒只要400元，比其他通路便宜？當初電器商品很會比價，找便宜，遇到館長的電商腦筋就打結，自己打自己嘴巴,→,yeardoss,: 其他電商買4盒搞不好也有折扣啊,04/19 06:54
gerychen (邪惡肥宅),Re: [問卦] 館長電商是全台最貴嗎？,Tue Apr 18 19:05:14 2023,※ 引述《KENDO777 (KENDO777)》之銘言：: 如題: 館長電商平台的保健品: 被人發現在momo買只要8折左右: momo:https://i.imgur.com/gV9rrx1.jpg: 惡名昭彰：https://i.imgur.com/dIiHuVN.jpg: 連實體通路都比館長的電商便宜: （館長的電商價格都貴差不多100up）: https://i.imgur.com/sKZECp9.jpg: https://i.imgur.com/tiURmnu.jpg: https://i.imgur.com/xDff3p8.jpg: 難道這就是台灣最頂電商的威力嗎: 有沒有八卦賣自己產品比其他通路貴賣別人產品比原廠貴所以到底這個電商在經營什麼？有人可以解釋一下還沒倒的原因ㄇ,推,aoc7175,: 哈哈哈哈哈 笑死XD,04/18 21:21
KENDO777 (KENDO777),[問卦] 館長電商是全台最貴嗎？,Tue Apr 18 18:39:03 2023,如題館長電商平台的保健品被人發現在momo買只要8折左右momo:https://i.imgur.com/gV9rrx1.jpg惡名昭彰：https://i.imgur.com/dIiHuVN.jpg連實體通路都比館長的電商便宜（館長的電商價格都貴差不多100up）https://i.imgur.com/sKZECp9.jpghttps://i.imgur.com/tiURmnu.jpghttps://i.imgur.com/xDff3p8.jpg難道這就是台灣最頂電商的威力嗎有沒有八卦,推,peiic,: 代言不用錢 運費不用錢？,04/19 21:31
BaBa88 (寶寶抱抱),Re: [問卦] 館長電商前主管要上Toyz直播爆料??,Tue Apr 18 00:00:21 2023,"※ 引述《katarina0911 (katarina0911)》之銘言：: 如題  剛看了Toyz的直播: 直播說禮拜天要跟館長電商設計部門前主管伊森雙直播: 這樣那位前主管要上線爆料了嗎@@: 那位前員工可是徒手打爆館長兩次的男人: 且手上還有一堆館長電商公司的機密..: 明天會不會一次爆炸: 有掛嗎 各位?!只能說這次請到郭鬼鬼真是笑(效)果性十足，完美詮釋了腦粉(信仰)的模樣，也連帶地讓人不禁想起那些年那些相信韓國瑜的擁護者的心態與行為模式。我認為伊森頂多是椅子先端出的小菜，畢竟電商(設計)部門是在林口館開館之後的新設部門，對內所知的頂多在林口館之後的事，殺招恐怕還沒拿出來用，一堆早期蘆洲館、三重館、新莊館離去的教練、業務，拐杖在新莊館直播時期，談及此事都嘛恨恨嘴說那些人不是不堪公司制度的要求就是學到東西翅膀硬了想離開，新莊館的可樂事件沒多久，又發生艾瑪開著MK2叛逃幽谷事件，連帶著影響到大胖受牽連整個變成巴斯克。 .※可樂事件.約莫新莊館開館不久，拐杖在報廢健身還是哪個社團被人酸言酸語，彼時新莊館的業務之一的可樂，當時的業績是新莊館之冠，拐杖還在唸他，整天看不到人不知道在幹嘛？然後某次直播把他叫到畫面中罵他，叫他不要回網路的文，說著又說把他的業績獎金扣掉(其實這裡明顯暗示著扣錢在大眾面前講，也可能執行。但拐杖為人作風在我看來，應該會在以後找個名目理由把錢加發下去給可樂，之後的長髮美編事件不難看出端倪) .※艾瑪事件.拐杖的事業體當時只有三間館，分別為蘆洲、三重、新莊，拐杖當初新莊館成立後，就把辦工地點重心移至新莊館內，某次的直播很生氣說是底下員工要離開，在後來的直播才說明當初新莊館離開的員工是艾瑪，由於公司體制尚未完備，當年底下的業務、教練想晉升或調薪，必須得通過公司內的體能要求跟格鬥競技，達到一定程度才能獲得資格，因為艾瑪任職的是女教練，本身很抗拒打格鬥，故而有了離去之心，當初在拐杖面前提離職時，面露慍色、龜爛趴火的拐杖，馬上將在三重任職店長還是副店長的吉米叫過來，詢問其是否要跟艾馬共進退，由於當時兩人是情侶關係，又吉米是大胖底下的人，當時在館內地位我猜測僅低於四大護法加一，在當時可能比雙李的地位高，兩人可謂拐杖底下的直屬嫡系的派系，算是公司內積極培養的後備高管幹部，但吉米表態跟隨艾瑪，雖然大胖一度調停慰留，但兩人還是比翼雙飛地離開了成吉思汗。而吉米跟艾瑪離去的行為被拐杖視為背骨叛逃、不願同甘共苦共患難的背後捅刀，此事讓大胖受到株連。遭受到拐杖口頭訓誡外，公司內的發言權似乎也降低，整個人也性情大變，之後變得低調起來，較少出現在拐杖直播中，此後偷妮也就在直播中的存在感變重。(當年大胖接著郭李奧的電話在那佩佩豬跳針，真的很經典也很好笑)不過，這邊還是稍微幫吉米說個話，根據拐杖還是大胖在直播說的話，當年拐杖開蘆洲館主要是大胖、慶元等人帶槍來投順拉金主以及拉設備商入股才得以一償宿願開館，慶元大胖兩人算是左膀右臂，吉米那時不曉得是大胖的遠親還是學弟，當時來台北算是寄宿在大胖家也因此在工作上與生活上都可推測受到不小壓力與監督，又因為工作高壓環境加上自己靠著關係居高位領高薪難免招人眼紅，在工作上得應付上面交辦還得讓同事服氣自己能力私下又得滿足大胖的期待，所以吉米當時要放棄所謂的高薪要離開成吉思汗也不難理解。因為兩人的離開，讓拐杖忿忿不平，以致於往後直播中，拐杖談及開著白色MK2的艾瑪從酸言酸語貶低口嗨到抨擊私下行為，雖說拐杖表示是對方先在自己臉書等平台先臭自己，但拐杖抨擊其任職在自家公司與任職在其他公司當教練的作為，以拐杖對椅子爭辯裡加油添醋行為，將當時的艾瑪與會員的曖昧狀態形容像是在搔首弄姿在色誘性騷，因為這件事艾瑪提出妨礙名譽告訴，經過兩三年的纏訟，之後拐杖又吃下敗訴(臺灣新北地方法院 110 年度訴字第 2590 號民事判決)。可見拐杖當年駭客任務三部曲大概沒有看完，或者對劇情看不懂，無法理什麼是『矩陣之所在，敗訴之所在』。也有可能拐杖讓周律它們好好休息別再找新事證直接賠款了事。此時離623反紅過去半年多，拐杖的光環效應還是在最大化的自我膨脹中，基本上這件事在直播中拐杖都青苗不接(淡寫)的帶過去，其實拐杖也明白自己在直播再提什麼，自己的受眾如同郭鬼鬼一般，也不會到對方自媒體平台接收對方相對提出的看法。更別說自己主動搜尋資訊...... .※623反紅媒大遊行後的自我膨脹.623大遊行原本是拐杖在嘴蔡衍明口嗨說的妄言，時任立委的咆嘯昌在拐杖的光環效應產生的錯覺下響應去申請場地，但後來的事大家也知道，後續影響帶來的效應被綠營整碗捧走，傳統媒體一片綠化，逼得反對聲音與藍營餘孽轉戰網路平台來苟延殘喘，在此之前拐杖因積極的表態支持韓導進而槓上新潮流領袖的曲棍球，甚至在2018選舉期間附和響應韓導的口號『高雄又老又窮』，沒多久拐杖受當年陸戰隊長官之邀南下高雄左營時路過巨蛋、明誠商圈尋找丹丹漢堡時，又在直播說著高雄變化很大、發展不錯，甚有打算來高雄開館的意願，這種昨是今非說法讓理性的枴杖支持族群感到無所適從，也在當時讓拐杖招了不少黑，當韓導選上市長後，拐杖產生了韓導是因為到了接受自己的網路專訪之後才有後續上熱搜熱點的現象，在往後的直播中盡是展現出居功自傲的態勢而完全忽略當時在客觀環境下，韓流現象的誘發主因有不少，拐杖專訪的Carry的SUP助攻也僅是諸多變因要素的其中之一，而當韓導上任市長後，市政搞得烏煙瘴氣、狗屁倒灶的，擺出一副怠工狀態一心只想等待陳橋兵變，想在萬眾所歸的期待下被提名為2020總統參選人，在此期間拐杖以邀功心態想給韓導建言與規勸，但很現實的被無視而打臉。翌年，時至2019年，反送中事件爆發，韓導旋風引領的韓流現象也到此竭止，綠營與側翼藉此順勢販賣芒果乾到2020年，側翼系YT-KOL們也藉此撈到一波政治紅利，在此之後，以可商央乂、八十七顆棋子的返鄉投票的宣傳攻勢下營造出了挺綠助英的社會氛圍與倒藍罷韓的時勢潮流，拐杖在此期間也收起了華獨言論放進左邊口袋，最後的疼愛是手放開，尬廣跟上抗中保台，芒果乾一杯乾一杯，儘量來飲乎伊馬西馬西，立場轉換的困難，雙重標準的問題，擴店免想彼多，酒醉不知天也地，看開人生的一切～彼時，2020年，拐杖解鎖了「尚書大人」的稱號與成就，獲得變色龍的技能，成為繼朱學恆之後的第二位的尚書型【成衣業者】。期間雖與沾醬油(村長)、三斤的輿論攻防互有進退，拐杖在當下的光環效應在抗中保台的芒果乾的BUFF下其網路聲量還是力冠群雄稱霸一方，嚐到甜頭的拐杖朝向(不加思索與查證的)批評時政模式來破圈擴展網路聲量，選後僅小勝6%的新潮流1J、一姊劉世芳雖無法迫使三條順(黃昭順又名黃三條)去跳蓮池潭，在19年偕同罷韓側翼企圖在網路輿論下冠以〔我錯了大隊長〕加諸在拐杖身上，汙辱式地要求拐杖背負這稱謂一同加入罷韓的遊行活動裡，在拐杖的嚴重抗議下，新潮流的1J未能如願折辱拐杖，劉世芳這騷操作反而讓拐杖的輿論支持度上升，更讓拐杖本人與所其支持者產生了拐杖在政治圈的影響力與時倍增的錯覺而這種錯覺到了20年的八月底才在山羌事件發生後慢慢凸顯出不尋常的端倪。扯了太多先拉回來，椅子的殺招有可能是找到艾瑪邀請上直播用情勒的感性話語將話題引導到拐杖在公司治理的管理盲區與用人不清的上面做撻伐並將拐杖本人的性格缺陷加以擴大使其新的粉屍無法再度破圈擴大化，而離開迪坦斯的艾瑪擁有mk2的新型可動骨架的技術(二審判決結果)，沒意外的拐杖習慣將訴訟全權丟給周律處理，只要周律怠工倦勤或搞小動作(賠償不乾脆)使得艾瑪的mk2技術提升(請求支付賠償變成申請強制執行)事態若演變如此，椅子得到mk2的可動骨架技術的提升便可開發生產量產型Zeta(利用強制執行向國稅局調閱被執行人的申報收入與申報財產的資料)。屆時拐杖將如鯁在喉的在對椅子的輿論長期抗戰下，可能失去自身引以為傲的道德制高點而在輿論戰下慢慢跌落向滑鐵盧。椅子的戰略目標一直以來都很明顯，個人臆測為""在入監服刑前，盡可能的招惹自己看不慣的人獲得流量一邊營造出流量鬼才與專業的網路行銷顧問為形象""，企圖為自己在出獄的生路謀求發展與在台灣的定位，至於跟拐杖輿論戰演變成流量爭議的永動機，我想這點椅子或許無心插柳柳成汁士奶蓋之汗87元特價中，既然開打，那就打到血流成河遍地屍野的結局或許是椅子所預想但不願真的見到的結果。對於拐杖，椅子早點進去蹲夏侯蹲曼秀雷敦把事件草草落幕或許還能用以往直播採用的""聽他們亂講""在用情勒邏輯應該還是能應付孫家大少跟郭鬼鬼那種你們終究是死忠的支持者們恢復信仰值的提升，但拐杖對自身現有的政治資源與人脈應該是無法達成私下調度來讓椅子提早入監的手段再者，一是拐杖身邊沒幹這種黑活的人(慶元做不來、政治手腕不夠)、二是不合枴杖作風，這種不光彩的暗盤交易恐怕拐杖不屑，但有沒有人為了表忠、邀功私底下幹這種活那就不好說了....其實椅子要整活拐杖，透過苦無對年輕人罷韓的理解現象的闡釋，只要把批鬥對象的行為塑造成一種時尚流行的風潮，在一部分的人先行引領下去做成為潮流後，後面大部分的人跟進跟著做就能轉變成一種流行現象。具體來說，椅子可執行的操作就是在讓方岑的《乾安捏》的迷因影片重新舊瓶裝新酒的創作出一部專屬拐杖的《最頂的》鬼畜迷因影片在台灣網路圈流傳開來，達到《傑哥不要》的迷因程度。 .※方岑.：數年前專飾演電視劇忠專壞女人角色的演員之一。　　　　　 我的季老師一去不回來啊啊啊啊啊啊!!!只要每次拐杖電商要賣新的產品，讓館黑或吃瓜群眾自發性的回應貼上『最頂的』的鬼畜迷因，這樣即便椅子入監，依舊還是可以讓拐杖恨得牙癢癢，較可惜寶寶愛館長這個頻道主或許遇見類似的發展而頻道內的所有影片提前下架了。拐杖這邊也不是沒有回擊的手段，我能夠想的也只有將《最頂的》鬼畜影片重製或改製瑞克搖的統神搬桶的影片來避免轉傳的擴散性，但拐杖短板也在於此--影片後製的人才不足，即便遇到《最頂的》的現象發生，我想拐杖也只能無奈著觀其發展。至於椅子，要讓《最頂的》成為多人創作的鬼畜影片，只需要發揮千金買馬的故事運用在現實上，必定能獲的不差的效果，再不濟者，效仿YT創作者--放火，舉辦個粉絲投票募集放火吃雞雞的鬼畜影片的活動這個方式套用，椅子只要出點重金，請吳腦奶妹或三斤一起直播選出《最頂的》的鬼畜影片，進而達成目的、二則吸引流量、三則對拐杖再度施以傷害力極小，汙辱力極強的爆擊傷害.....最後談談伊森，很明顯地是個對拐杖認識不足，不太會揣測上意的熱血青年，他進拐杖公司之後，其實心裡面大概了解拐杖公司底下可能是軍事化管理，前面離開的人可能如拐杖直播所述的不符拐杖要求的人，但馬雲說過：人才會離開，不外乎兩個因素，一是錢不到位。二是心委屈了。伊森進去後，大概發現拐杖的公司治理是如此堂口化，其實在拐長推出以助理小郭為主角的1111促銷活動的影片，在吃瓜群眾眼裡大致上瞧出一些拐杖公司的工作環境與氛圍，影片的人除了偷妮在訓話時有給出建設性意見外其餘的人，我感覺都是都是本色演出、無違和感，演技到位。正所謂不教而殺謂之虐，非常符合拐杖底下軍事化混堂口化的管理模式。可惜的是伊森未能明白其實電商部門說穿了在當時就是拐杖養冗員的歸處，只是當時原本是為了打""套""這個人而讓拐杖下海搞成衣生意，不自覺的把生意搞火了起來才不得以擴編部門招外人進來，成立設計部門搞電商放權限給阿拉蕾、你ㄎㄧㄤ實則的目的也是給兩人經驗包用，進來的外人可能意會不到自己成為消耗品，待在拐杖的公司底下要不每天絞盡腦汁的立下戰功(設計出銷售爆款達到KPI) 要不就懂得持續接鍋當兩人的擋箭牌，讓兩人避免究責好保下自己，在拐杖的電商部還沒 RUN起來成為一個可持續的系統時，這種混亂、權責難以細分，制度尚未建立的窘境還得持續段時間，這也是某些性質類型的公司常發生的事，其實電商部門再怎麼發展，就我觀察臆測，在拐杖的心中或無意識裡電商，的存在就是給自己事業體第二批嫡系班底鍛鍊的環境，因此在時間點進入電商部門的新員工們如同早期拐杖成立蘆洲館、三重館的時期，需要人才來 RUN事業體的商轉運作可執行性與持續性，期間必定有人跟不上而被消耗，覺得受委屈的而求去的，其努力的成果被願意留下的人瓜分在拐杖心裡也視同既然無法真心跟隨自己，留下的績效與成果被拿去願意持續跟隨拐杖的人手上也很正常，而電商部門那些新員工們意識到此現象的多半為此付出，只是在付出、回報的比例上比不上嫡系員工們而已，沒意識到的多半感到不甘心而掛冠離去。伊森或許有相當的專業能力或工作事務統合的見解看法以及對同事協調工作份量的交際手腕，拐杖需要的跟其他台灣家族企業體創業時需要的人才是一樣模式，也就是忠於自己不會說不的""自己人""(也就是狗奴才)，至於外人想進來一同打拼，不是帶槍來投，就是短時間證明自己價值(立下戰功)的人，拐杖早期在直播常說過這一段話：「我要的你給我；你要的我給你」，在電商部門來說，拐杖要的人其實無非是能獨立運作管理電商制定行銷宣傳、提出管理專案、制定年度計畫的中、高階管理人才，這樣的人即便拐杖放權給他，也是能一人 CARRY整個團隊，讓阿拉蕾、你ㄎㄧㄤ在後面慢慢學，讓嫡系的兩人能成長中堅管理人才，即便拐杖濫權介入相關運作使其感到心力交竭、責權難以釐清而求去但在部門中運作上建立起一套流程制度亦可讓扮作監軍阿拉蕾能上位依樣畫葫蘆的去運作你ㄎ一ㄤ只要蕭規曹隨的副手輔佐即可。可惜的是，這樣的人才鳳毛麟角，拐杖求不到亦無從(範本)培養起。原因無它，只因早期拐杖就瞧不起公關職位與地位，更是抗拒宣傳行銷的制定與規掛的傳統模式，一昧假定自己品質作好的口碑行銷的模式能套用在自己事業體上。也因此，當椅子成功了行銷19茶屋順帶稍微洗白自己在台灣人的錨定形象，在拐杖眼中的人渣、毒蟲怎麼可以成為了拐杖自己最需要的制定行銷方案、管理專案的人才。更無法原諒的事，這個跟拐杖自己結怨過的人，又怎麼可以懂得作成本分析、市場調研、尋找場租、訂定價格、TA界定，這些自己手下缺乏的能力。在可怨、可恨、可嘆、可惜的悲憤感中，傳來下屬報告，這登徒子竟然冒名地向國稅局查詢拐杖自己公司的資料.....之後拐杖的一系列的降智般的騷操作，也就能夠理解了......--打的打的原本是要回鬼鬼一同直播的文，從要打出個脈絡化的前提，碼字碼的竟然離題了文中大多內容為腦補臆測，僅為個人解讀並非事實。文中所提內容有謬誤之處請指正多加包涵四大護法加一，我所理解的為慶元(大師兄)、大胖(二師兄)、偷妮(新莊館時期之前的館長特助、曾陪館長到處去學校演講)帳房大總管(館長甚少提及，有可能是伊森鬼鬼直播提及的龍哥)加一(高級特助，館長串燒店時期原意不支薪還叫女友幫忙店裡的館長小弟以上五人應該是早期館長買車塑造重視一路相隨的員工形象的受贈者(我印象是這樣)嫡系檯面上以曾任館長特助人士為主偷妮、小宇、你腔、第一美編、孫(曾)威、威爾、小鍋以及其他時期跟隨過館長的兄弟檯面下的我沒去比對= =館長好像有說過第一個美編曾是助理後轉去美編，第一美編似乎非科班出身，在館長擴充美編人數到在電商部門成立後大概在館長收編寶寶愛館長頻道主時間時識時務的離去，具館長說法第一美編嚮往在暴雪公司任職而請求離去雙李李育昇椅子後來投拜學習格鬥的教師，於近年離開館長事業體，另起爐灶成立格鬥館創業(椅子直播甚少提及李育昇拿來打館長還算蠻有職業道德的，反觀....)李冠鈺輩分跟李育昇似乎同梯在同時期拜入館長門下，月餅事件之後我很久沒跟直播了，不曉得現在還在不在館長事業體系下，在冒牌師伯事件被師伯消費說有指導過李冠鈺(還是李育昇)當時好像還被館長CUE來鏡頭澄清.....",推,aoc7175,:  三小啊 真館粉欸,04/18 23:35
wang111283 (王韋 豐),[問卦] 館長其實管不到惡名昭彰電商吧？,Mon Apr 17 09:50:17 2023,根據前惡名昭彰員工爆料電商管理層在群組裡揶揄館粉的態度的確很惡劣這部份也不用替他們說話了爛就是爛   爛到不行   爛到該死的地步但館粉後援會那邊的大奶鬼也跟我說館長這次是被迫背了一個黑鍋大家可能不知道館長完全管不到電商運作館長完全管不到電商運作館長完全管不到電商運作我也是第一次聽到覺得幹怎麼可能?但電商直屬於小宇和館長所管的成吉思汗健身部並不互相隸屬電商那邊沒有一個人是館長管的沒有一個商品是館長找來割粉絲的沒有一個人的考績是館長打的沒有一份薪水是成吉思汗發的館長名義上貴為惡名昭彰負責人但都是放給小宇處理電商這些人就是幾年下來館長的兄弟幫、親友團組成講難聽一點叫作皇親國戚館黑要強打惡名昭彰電商有多爛是沒關係反正打到的都是小宇和他的快樂夥伴建議館長清理電商門戶盡量打沒關係反正打的都是那些開會抽菸打手遊在群組私下嘲笑館粉的雜魚爛蝦打死換光光館粉會很高興的,→,supervisorz,: 民進黨也管不到行政院,04/17 22:36
elite31307 (邊緣流汗肥宅),[問卦] 館長電商生意比想像中好？,Sun Apr 16 19:45:48 2023,我4/11晚上下單到現在4/16都還沒寄出可見賣得有多好 員工撿貨撿到手軟了椅粉又輸慘了  哈哈 館長館長我愛你最頂的就是值得等待啦順便問有人知道怎麼取消訂單嗎只是問一下-----Sent from JPTT on my iPhone,推,NiMaDerB,: 去法院跟法官講,04/17 09:40
katarina0911 (katarina0911),[問卦] 館長電商前主管要上Toyz直播爆料??,Sun Apr 16 02:55:28 2023,如題  剛看了Toyz的直播直播說禮拜天要跟館長電商設計部門前主管伊森雙直播這樣那位前主管要上線爆料了嗎@@那位前員工可是徒手打爆館長兩次的男人且手上還有一堆館長電商公司的機密..明天會不會一次爆炸有掛嗎 各位?!,噓,ziso,: 他明明就臨時起意說要約 又還沒確定,04/16 13:57
mysterydream (肥ㄓ),[問卦] 波爾茶除了電商哪邊有賣？,Fri Apr 14 19:24:25 2023,安安 如題最近有點懷念波爾茶的味道是說退伍後就沒再看到了這款是不是國軍飲料機限定？超商超市市面上好像都沒看到過有沒有波爾茶的八卦？-----Sent from JPTT on my Realme RMX2144.,推,lionsss,: 全聯有 我常買,04/15 03:03
Rose5566MVP (賣些歌),[問卦] 蝦皮讓那麼大其他電商還贏不了？,Fri Apr 14 13:27:30 2023,蝦皮手續費再度提高但還是比一般店面便宜根本無敵其他電商怎麼辦活動都還是沒人鳥我猜是蝦皮因為東西很多搜尋什麼鬼都有而且習慣是很恐怖的就算其他地方比較便宜 也會覺得沒差除非很貴的東西蝦皮再度讓步 其他電商還繼續挨打？？,推,good5755,: c2c價格又不一定比b2c低 我幹嘛買 笑話,04/14 19:38
KhePri (史密提威威),[問卦] 顯卡是去電商買比較便宜嗎？,Thu Apr 13 22:08:55 2023,yoyo 我台中城武啦最近想買張 4090 來上 PTT 的想法越來越強烈幹 可是好貴喔 QQ這時候就想知道哪裡有優惠本武也只會看某屋 藝人店阿不過看隔壁某蝦板板友們買高階卡好像都從電商買耶是因為電商有折價券還是信用卡優惠甚麼的ㄇ有咪有瓜0.0,→,Araiman,: 我90FE原價蝦皮上買的 遇到好人,04/13 22:59
elite31307 (邊緣流汗肥宅),[問卦] 現在還買館長電商的是哪種人？,Wed Apr 12 23:28:01 2023,現在滿6000送600購物金 又送秋刀魚送氣泡（X) 再送雨傘 再抽一堆獎品甚至還能抽iphone14  哇靠！佛心公司╰(⊙Д⊙)╮佛心公司╭(⊙Д⊙)╯我就問港仔手搖敢抽獎嗎？慢慢抽大麻吧 館長又贏了附上購買紀錄https://i.imgur.com/U3L68IS.jpg館長或小宇看到文章記得讓我中獎所以現在買的是聰明人吧？有卦嗎？ps.有些衣服設計真的是庫存不意外館長如果還是賣不出去可以學Net-----Sent from JPTT on my iPhone,推,LLN858,: 頂天盤子,04/13 11:11
jason050117 (),[新聞] 電商折扣戰要求讓利 出版業籲中央立法「圖書折扣秩序制」,Tue Apr 11 21:35:06 2023,公視陳佳鑫 謝政霖／台北報導 發布時間：2023-04-11 19:51 更新時間：2023-04-11 20:41電商折扣戰要求讓利 出版業籲中央立法「圖書折扣秩序制」https://youtu.be/ZokuiPCpQK8網路書店的頁面上不時有購書的優惠，不過因為月初有電商未知會出版社的情況下，祭出多檔暢銷書的折扣促銷，近期甚至有電商與出版社年度換約時，要求出版社直接讓利，引發出版業不滿。中華民國圖書發行協進會理事長李再星認為，「我想都會回歸到一個雙方的一個尊重，這個尊重包含對市場的一個機制的尊重，也包含到彼此雙方供應跟銷售端，兩端之間的一個彼此尊重。」獨立出版聯盟理事劉定綱表示，「電商折扣戰將折扣壓的過低，就會影響到出版社和作者合理分潤，當作者沒有辦法擁有合理分潤的時候，他們可能也不願意去相關的文化生產。」11日一場由立委召集攸關文化產業發展的公聽會上，出版業者認為，每本書的誕生都有創作者及出版從業人員的心血，電商間的折扣流血戰壓縮了出版業的經營空間，因此發起連署，呼籲政府制定「圖書折扣秩序制」，維護出版業的健全發展。大塊文化董事長郝明義指出，「請大家也都支持我們的原因，就是說你不會去百貨公司，指望他全年每樣東西、上櫃的新東西都給你打給79折吧，他已經變成了比賽折扣這個機制，因此才必須要有立法。」民進黨立委蘇巧慧說，「不管是那一種方法，要用這個定價制也好，用其他方式也好，其實我們應該要做的是讓出版業的立基可以擴大。」對此，文化部強調會就各方意見進行討論；也強調基於保護出版產業的需求，不論是立法或者是在經費及制度面的支持上，文化部都會盡最大的努力。https://news.pts.org.tw/article/631770--最重要的 我要特別強調 我們的年輕人處於低薪的處境 他們的人生動彈不得 對於未來充滿了無奈與茫然 年輕人的未來是政府的責任 我期許自己 在未來的任期之內 要一步一步從根本的結構 來解決這個國家的問題 新政府會立刻展開行動 請給我們一點時間 也請跟我們一起走上改革的這條路 改變年輕人的處境 就是改變國家的處境 一個國家的年輕人沒有未來 這個國家必定沒有未來 幫助年輕人突破困境 實現世代正義 把一個更好的國家交到下一個世代手上 就是新政府重大的責任 https://youtu.be/F2k338uvWvI?t=2h30m14s,推,tonyian,: 老實說，那你不要給電商賣啊,04/11 23:08
david0426 (軒軒寶貝),[問卦] 館長電商的3C產品 重新上架了嗎,Tue Apr 11 18:28:11 2023,如題被Toyz抓出來賣比別的通路貴之後直接下架到剩一台不知道什麼的東西啊現在幾天過去了請問館長的3C產品重新上架了嗎有沒有 這方面 的八卦,→,hbl420ii,: 就賣到缺貨了阿,04/11 23:44
qazxsw123 (小新),[問卦] 為什麼館長電商能這麼賺錢,Mon Apr 10 19:39:30 2023,之前館長說健身房受疫情影響幾個月就虧了好幾千萬還好電商部門的收入不錯能補一些錢回來館長電商成功的秘訣是什麼？,→,MaoMaoLa,: 神不敗之路有你有我,04/12 17:52
gn01765288 (金庸),Re: [問卦] 在館長電商花了十幾萬？,Sun Apr  9 22:50:40 2023,"還好八半館粉以前我也是沒買啥就傳說了R您目前的累積消費金額為4XX,XXX元，您再消費X,XXX元，即可升級傳說3。忘了之前帳號又換新的最近沒買惹不然現在也是傳說3了0.0https://i.imgur.com/ySfGZ6k.jpghttps://i.imgur.com/fQ6PPMO.jpg※ 引述《allen44475 (pupu)》之銘言：: 剛看館長直播: 剛好點到刷一排網站消費金額片段: 哇靠 每個都十幾二十萬耶: 還有到五十萬的: 我記得不是都衣服食品日用品嗎: 怎麼可以買到這麽高啊: 有沒有台灣經濟很好的八卦: -----: Sent from MeowPtt on my iPhone:--https://i.imgur.com/w3HGw3W.jpghttps://i.imgur.com/3Gn0G4Q.jpghttps://i.imgur.com/GZMSEHT.gif  ▁▁▕金庸▏▕出品▏",推,mumuwei,: 88,04/14 09:24
allen44475 (pupu),[問卦] 在館長電商花了十幾萬？,Sun Apr  9 22:33:42 2023,剛看館長直播剛好點到刷一排網站消費金額片段哇靠 每個都十幾二十萬耶還有到五十萬的我記得不是都衣服食品日用品嗎怎麼可以買到這麽高啊有沒有台灣經濟很好的八卦-----Sent from MeowPtt on my iPhone,→,etop,: 金庸不是買到傳說,04/11 21:03
senma (ライフ☆ライン),Re: [問卦] 館長：感謝館黑讓電商單日營收破百萬,Wed Apr  5 17:35:35 2023,※ 引述 《jack8587 (Lebron James)》 之銘言：: 　: https://www.youtube.com/live/1hd6oFx7PAw?feature=share: 　: 針對網路上許多人謠傳他電商被打趴的事，館長昨天直播秀出會計給的財報表示，感謝館黑: 讓他電商單日營業額破百萬。: 　: 館長進一步表示，電商11-2月是旺季，3-4月則是淡季，去年這個時間點，他單日營收只有5: 、60萬，在toyz打他電商後，現在竟然衝破百萬，他非常感謝大家，希望館黑繼續打他電商: ，千萬不要停。: 　: 館長說，館粉的消費力應該是全台第一，任何人說什麼都沒用，他們只會相信館長，單日營: 收破百萬就是最好的鐵證。: 　: 原來館長跟toyz是雙贏啊，toyz賺到流量，館長賺到營收，難道八卦又翻車了？: 　之前看到有消息說偷椅子爆料館長貼牌比較貴館長電商的貼牌產品就全數下架沒想到竟然是被新臺幣下架館粉口袋深不見底椅粉館黑臉腫腫--         Φ               どうする?               Φ∮             桐乃の中に出す ∮∮             黑貓の中に出す ∮∮     親父のケツの中でションベンする ∮∮             綾瀨の中に出す  ▲        ∮∮            真奈実の中に出す ■ ∮,→,taiwanguo,: 中夭孝猴用新台幣所獲得的勝利,04/05 19:13
