Author,Title,Time,Content,Comment url
as111531 (《經濟狀況》債台高築$0),"[情報] momo海爾75吋H75S5UG, $29988",Mon Oct 11 19:41:14 2021,https://m.momoshop.com.tw/goods.momo?i_code=8931972&mdiv=searchEngine&oid=1_5&kw=%E6%B5%B7%E7%88%BE%E9%9B%BB%E8%A6%96這台改華星面板，好像有側邊漏光的問題特價到今天該衝嗎？還是等雙11 配五倍券再來看其他電視會不會再跳水-----Sent from JPTT on my Xiaomi Redmi Note 4.--  ▍   ▄▇▇▄ █ 藍        ▅▌______ ▅   ▄╱￣￣￣＼▄ ▍    ◢﹋﹋◥  █▌ ▅▅╭──γ╮▅▅ 司 ▋ ︿  + ︿  ▌  撕█   ▆亅▆   █ 藍 ▄ ◢██▋  ▄ 法   /◢ 三 ◣\   髮   █ ▎▆▅▆▊ █        VS. ▂  □─□  ▂ 不 VS.  【 ◥︵◥ 】  不█ ▃◣▅◢▄ █ 路       ▅  █ █  ▅  公          (˙˙)    公▌   ◥◣◢◢   ▅▆▆▄▄▆▆▅   ◥   ◤ flatcomb,https://www.ptt.cc//bbs/Digitalhome/M.1633952478.A.BD3.html
joshua211 (Josh),"[情報] momo 【Haier 海爾】65型4K【14,688元】",Sat May  1 09:47:11 2021,"【Haier 海爾】65型4K HDR顯示器(LE65B9650U)【14,688元】https://bit.ly/335mYNi搭配電視盒，非常超值",https://www.ptt.cc//bbs/Digitalhome/M.1619833633.A.6A9.html
nswitch (Nswitch),[買賣] 售Xbox series X 全新 momo原價,Wed Feb 10 18:18:09 2021,◎品名    ： Xbox series X+3個月Gamepass+（12個月金會員+3個月GamePass）x2◎狀態    ： 全新◎交易價格： 20978◎連絡方式： 留line◎購買日期： 110年 2月 1日 但今天才到◎保固年數： 依原廠◎交易方式： 面交◎交易地點： 新竹 2/14 /彰化 明天◎其他附註：附購買證明（金額為扣掉購物金）今天才到 已決定售出或退貨意者留line,https://www.ptt.cc//bbs/Digitalhome/M.1612952291.A.234.html
KarlJhan (),[問題] PCHOME、MOMO上買冷氣,Sun Jul 19 11:37:51 2020,請問在PCHOME和MOMO上買冷氣到府安裝的服務品質如何？主要想知道若對安裝品質不滿意，電商的售後態度如何？看到日立的凍結洗淨技術，再看看家裡20年的老冷氣，該換了。,https://www.ptt.cc//bbs/Digitalhome/M.1595129873.A.CB0.html
llh117 (蓮心),[問題] 合法觀看MOMO親子台的電視盒/APP,Sun Aug  4 14:46:14 2019,"家在台中,第四台系統是群健小孩主要看YOYO/MOMO/迪士尼卡通三個頻道,大人看新聞台盜版的安博頻道多,但有時會有有影無聲,或畫面停格超過5秒的問題努力去尋找同時有東森幼幼台以及MOMO親子台的電視盒或APP有些有YOYO,但都沒有MOMO後來找到四季影視同時有這兩台(自己去下載的才有,和OVO盒子合作的版本沒MOMO)四季影視一個月168還算OK,訊號也幾乎不會卡頓......但是忽然發覺那的MOMO台是假的,是把舊的影片重播,不是新的節目表盜版的訊號源被斷是遲早的事,訊號不穩定也是常見的在合理付費求穩定訊號,除了群健第四台,請問有其他電視盒/APP可同時支援這兩台嗎?購物網站那些電視盒子配合的我大多查過,LITV等常見APP也看過,無解",https://www.ptt.cc//bbs/Digitalhome/M.1564901177.A.711.html
Catlaco (深淵正凝視著你),[情報] MOMO SONY 夜間下殺,Fri Oct 26 16:28:07 2018,最近SONY的電視 常在MOMO夜間偷偷下殺白天95折的賣場 晚上有機會變成85折看了M01的分享後 昨天晚上23:00的下殺讓我跟到了!SONY 65X9000F 85折入手 可分24期 含基本安裝等到凌晨結帳 再配合國泰世華26-29日 32000送3200實際花費不到8萬2 這個價格比百貨周年慶更優惠如果最近有想入手SONY電視可以在晚上八點後刷刷看MOMO也許會有意外的收穫~~數量不多 可能都5台以內 下手要快以上分享。,https://www.ptt.cc//bbs/Digitalhome/M.1540542490.A.A2B.html
ibanes (魯至深),[情報] Panasonic 65FX700 MOMO夜間偷殺,Tue Sep 18 19:49:23 2018,先前8月時有偸殺FX800，現在換FX700原本就一直鎖定FX700，剛看到偷殺就立刻下單有興趣的可考慮，88折、刷卡分期零利率、含基本安裝偷殺時間是09/18 19:00起至09/19 08:00止,https://www.ptt.cc//bbs/Digitalhome/M.1537271366.A.42F.html
sincere77 (台灣會更好),[情報] MOMO 國際牌FX700 特價只到明天早上8點,Mon Jun 18 22:23:35 2018,"頁面搜得到就不放連結了TH-49FX700W $28,952TH-55FX700W $34,232皆含運送基本安裝刷卡可分六期0利率用比價網站查過，網拍上面最便宜的49型含運也要2880055型含運也要33800，有沒有送基本安裝都沒有寫到私人商店也不太可能讓你刷卡不加%分六期所以剛剛就在MOMO刷了55FX700W這台想說在MOMO買，到時真的出問題退貨也不難(吧？前面有板友分享開箱了，還在考慮的可以去看一下這樣價格又三年保，CP值真的不錯高收到後也許會寫個簡單開箱",https://www.ptt.cc//bbs/Digitalhome/M.1529331818.A.87A.html
chin790428 (jin),[電視] momo購物 infocus 45吋電視特價,Fri Feb  9 15:46:30 2018,如題家裡映像管電視歷史過於悠久，剛好看到momo購物 infocus 45吋電視特價，試問各位大大，這台電視是否值得入手？家中電視是採電視櫃放置，所以適合尺寸大概在45-48吋左右，若這台不推，是否還有別台推薦的呢？預算不高，最多15000先謝謝大家附上網址hhttps://m.momoshop.com.tw/goods.momo?i_code=5239759&mdiv=searchEngine&oid=1_5&kw=INfocushttps://i.imgur.com/S0NzexY.jpg,https://www.ptt.cc//bbs/Digitalhome/M.1518162392.A.D5C.html
x33h5ddx (豪豪),[情報] momo家電類打9折,Fri Nov 23 21:23:54 2012,比較喜歡的3款打完折加上首購-200是L42 6500 15910元E42 6500 21220元 送3D眼鏡*2+HDMI+螢幕清潔組+數位天線TL-50LX500D 26710元大家可以去看看唷 還可分期,https://www.ptt.cc//bbs/Digitalhome/M.1353677037.A.2DA.html
kadasaki (咖答咖答),[情報] MOMO特價 SONY40吋 LED KDL-40EX 22900,Fri Sep 14 11:32:51 2012,剛剛在編置底文找到的：）　ＭＯＭＯ連結 http://ppt.cc/0m6z【SONY★9月特價】 40吋LED液晶電視 (KDL-40EX650) 24900 現折 2000 = 22900附贈【SONY 輕遊旅行包】市價：1190【大通高畫質數位電視天線】市價：1280若不需分期或贈品，露天有最低價到21500（自取），22000（含運）,https://www.ptt.cc//bbs/Digitalhome/M.1347593574.A.510.html
Yihsin0311 (人生得意須盡歡~),[情報] momo倩碧腮紅買一送一,Mon May 15 14:49:18 2023,http://i.imgur.com/qpW5XoU.jpg小花腮紅買一送一喔～有需要的趕快衝～很好用！推推-----Sent from JPTT on my HUAWEI HMA-L29.,https://www.ptt.cc//bbs/MakeUp/M.1684133360.A.D16.html
Eoamberf (綠寶石),Re: [情報] MOMO倩碧小花腮紅買一送一,Mon Mar 20 08:12:48 2023,剛剛吃早餐看到... ＝ ＝不過今年漲價了從920變成1000附上人權圖：https://i.imgur.com/kXkXUEm.jpg※ 引述《wan0129 (wan)》之銘言：: MOMO小花腮紅任選買一送一: 顏色選擇還蠻多的: https://i.imgur.com/fEKHbjg.jpg: 送的: https://i.imgur.com/lwEktwC.jpg,https://www.ptt.cc//bbs/MakeUp/M.1679271170.A.3B4.html
cd0909 (cd0909),[情報] Momo買KATE 太划算啦啦啦,Thu Feb  9 17:57:41 2023,如題～～小女子剛好逛到KATE在MOMO有不錯的活動 (只到2/14 00:00）1. 所有商品77折2. 滿499再折503. 滿788送三色眼影盤、滿1088再送亮顏蜜粉餅(數量有限要記得以購物車為主哦)https://i.imgur.com/VS6cQ18.jpghttps://i.imgur.com/qe75B5u.jpg再加上Momo卡的8%回饋真的是打到骨折～～～小女子已無腦下單零瑕肌密柔霧粉底液和眼線膠筆了分享資訊給大家！！！,https://www.ptt.cc//bbs/MakeUp/M.1675936663.A.9F4.html
julia79 (茱莉亞),[心得] momo 11月美妝盒分享,Sat Nov 26 09:52:36 2022,https://i.imgur.com/4rj2zr3.jpg來...我缺一個...鏡子和下班收禮物的療癒看之前人家分享的菜色超值這次不猶豫的給它週期配下去https://i.imgur.com/tpWjovg.jpg外層還有塑膠袋包裝再加一層momo牛皮紙箱粉紅盒本尊乾乾淨淨有硬度可續利用https://i.imgur.com/FWFOLTq.jpg附的小本本裡邊圖文並茂有化妝步驟、產品市價和個別功能介紹不爽翻還可以掃Qr codehttps://i.imgur.com/TVV3n7f.jpg888元花得很超值記得霧唇前某次靠櫃MAC姊試圖推我買美妝盒裡的妝前唇霜我嫌它包裝和容量太開不起了啦！風水輪流轉...開架價錢得到它https://i.imgur.com/h8tKLXi.jpg正貨容量就那兩支唇部用品和鏡子製造日期2021年水凝乳和玫瑰乳是2022年https://i.imgur.com/OSDnyPR.jpg拿到#660寶藏漿果很秋冬但非日常起碼不是拿到其中兩個淺色#661和#666黃黑皮完全不行https://i.imgur.com/8Hz9Rnv.jpg剛下班拿到這個真的很爽雖然戴口罩塗口紅一直都沾染到咪咪茂茂但這麼超值的MAC不來一盒嗎？！週末愉快,https://www.ptt.cc//bbs/MakeUp/M.1669427558.A.F10.html
wan0129 (wan),[情報] MOMO倩碧小花腮紅買一送一,Sun Nov  6 17:56:34 2022,MOMO小花腮紅任選買一送一顏色選擇還蠻多的https://i.imgur.com/fEKHbjg.jpg送的https://i.imgur.com/lwEktwC.jpg,https://www.ptt.cc//bbs/MakeUp/M.1667728596.A.346.html
smiles512 (Tina),[情報] Make up for ever momo買1送1,Wed Nov  2 16:49:09 2022,年初剛入手柔霧空氣粉餅覺得滿遮瑕的最近逛到粉芯2入1111 覺得超划算有聽說好像要停產 色號很不齊全https://i.imgur.com/INxrrDh.jpg在想要不要囤粉芯如果真的停產我會哭今年的蜜粉新品也送一個正貨蜜粉餅但柔霧空氣粉餅還是我的愛還有黑特霧買1送1但沒用過不知道有沒有版友分享心得https://i.imgur.com/lEZfmxC.jpg,https://www.ptt.cc//bbs/MakeUp/M.1667378951.A.3EC.html
pinky033 (荔枝),[情報] Momo今日限定粉持久送粉保濕,Tue Sep 27 11:14:15 2022,https://i.imgur.com/lEvGvf4.jpg網頁上寫說贈品可選色號不過放進購物車後沒辦法選贈品色號1W1反正我是已經下單了買啦！哪次沒買！,https://www.ptt.cc//bbs/MakeUp/M.1664248457.A.387.html
chcio101 (秋山),[閒聊] momo beauty box 感覺好超值！,Wed Aug 10 14:41:50 2022,前幾天看到有人開箱八月的momo beauty box雖然裡面有蠻多是試用裝不過都是耳熟能詳的大品牌好心動！但八月的已經售完了每三個月才賣一次下次要等到十一月QQ想問一下買過的大家可不可以跟我分享一下以往都出現過什麼東西呢～我來看看有沒有很吸引我><如果有的話我要設個鬧鐘去搶十一月的！！,https://www.ptt.cc//bbs/MakeUp/M.1660113712.A.F65.html
cufish0602 (異想幻魚),[情報] momokate怪獸唇膏3入888,Fri Jul 15 00:08:02 2022,上次沒搶到剛好有mo幣快到期三不五時上去看看被我買到啦不過要等到12點真的好累年紀大不能熬夜...然後滿899還有送ALLIE 防曬我自己湊了透明唇蜜不得不說888跟899這價格有夠賊祝大家都能買到喜歡的色號~晚安,https://www.ptt.cc//bbs/MakeUp/M.1657814884.A.674.html
haruka15 (Haru*),[情報] KATE怪獸唇膏momo補貨了,Fri Jun 10 19:22:18 2022,之前看板上推有開始默默看色號想說有機會要買剛好昨天要買618活動特價的餐具想說順便結帳沒有想到只剩兩種色號可以挑！QQ今天無聊看又補了馬上火速購買（我買的是 5 10 11！但沒有1 2 7（其實我很想買7~~~希望送來不會讓我失望！https://i.imgur.com/r9R4uvN.jpg-----Sent from JPTT on my iPhone,https://www.ptt.cc//bbs/MakeUp/M.1654860140.A.26A.html
mizumizu (Mizu),[情報] MOMO倩碧小花腮紅 買一送一,Sun May 15 00:13:23 2022,剛剛朋友分享，MOMO今天限定倩碧小花腮紅買一送一，錯過這麼多次終於跟上當花農的腳步了～https://i.imgur.com/pb4Hu41.jpg贈品的部分選擇還多的，有腮紅和打亮。https://i.imgur.com/AmoEleq.jpg,https://www.ptt.cc//bbs/MakeUp/M.1652544805.A.A09.html
wendykchu (Wendy),[情報] MOMO資生堂國際櫃底妝又送刷子了,Thu Apr 21 12:39:22 2022,這次有券沒券價差沒有很大，但還是可以領一下XDhttp://i.imgur.com/2JXok3k.jpg去年買過，刷子真的非常好用。(去年比較便宜)http://i.imgur.com/E0pof2I.jpg這次買了這組，券後1300。還有粉底液送美妝蛋，覺得有點遜就沒有截圖。-----Sent from JPTT on my HMD Global Nokia 8.3 5G.,https://www.ptt.cc//bbs/MakeUp/M.1650515964.A.E3E.html
angelak765 (ARMY),[情報] 倩碧小花又買一送一啦(momo),Thu Apr  7 09:26:16 2022,如圖 https://i.imgur.com/6fi9EWu.jpg身為一直沒跟到(可選色)買一送一的人午夜12點已幫自己和朋友各買了一顆#10感謝之前美妝板友的選色建議<3附上當時的文章 #1XZgkOfg (MakeUp)以上分享給有需要的人～(但剛去看有些色號已經沒了所以手腳要快),https://www.ptt.cc//bbs/MakeUp/M.1649294778.A.2EE.html
rachechen (芮蒂),[情報] 殺到底！植村秀momo買一送一又88折,Mon Nov  8 22:18:06 2021,無意間滑到邵庭直播發現植村秀momo現在優惠很不錯！限時限量的喔～除了粉底組還沒買，其他都已經可以買了有需要的快去下單，全都打88折(ps不用看櫃姐臉色又能買到便宜多好啊XD)裡面最殺的莫過於妝前乳和潔顏油這兩組https://i.imgur.com/VXLzDlH.jpg植村秀妝前乳是我的愛！最推薦膚色的～～～保濕潤色防曬通通有買60ml送60ml潔顏油也很殺，除了買一送一還能一次買到兩種口味 頗不錯的XD,https://www.ptt.cc//bbs/MakeUp/M.1636381088.A.6E8.html
minipiggy (喔不..),[情報] 植村秀官方Momo限時好福喔,Sat Nov  6 19:49:44 2021,相較於前幾天在官網用Line導購買Kitty粉底，被導購氣的要死贈品也普普通通，今天早上用Momo官方直營舒服多了。而且我今天十點多下單，下午三點多就到貨了（住在新北偏遠區很傻眼的快）先曬個照：https://i.imgur.com/3AOmnIg.jpg贈品獨秀：https://i.imgur.com/PJJdaG7.jpg今天買了妝前隔離和定妝噴霧兩組+海綿：結帳金額 $5022贈品：30ml妝前隔離（1600）200ml 卸妝油  (2000)5ml 粉底液 (250)4g 鑽石光蜜粉 （1120）價值共$4970化妝包就不計價了，但很實用很有質感。MoMo贈品通通是愛用品，太舒服了啦！購買證明也附上：https://i.imgur.com/pAtTx5i.jpg這活動應該是到明天，九折不確定是不是一日限定，喜歡他們妝前乳和定妝噴霧的人真的可以看看。愉快的週末：）,https://www.ptt.cc//bbs/MakeUp/M.1636199386.A.DF7.html
"honeyhoneyme (這城市,這少女)",[情報] MOMO小花腮紅買一送一Again,Thu Nov  4 06:58:36 2021,11/05更新活動到11/13唷！08甜瓜橘已經沒了，我4號凌晨買5號中午收到，午覺都不睏了*^O^*https://i.imgur.com/Je4TuFM.jpg我發現雖然網頁說只能下單1次，但我好像可以分2次下單，第一次拿到小花腮紅比想像中大塊，好欸河啊（拉絲巾在海邊跑倩碧的花漾腮紅上次沒跟到氣到咪咪貓貓https://i.imgur.com/hxZKsSt.jpg終於看到11/4有24小時的優惠日1+1=920努力爬文買了08甜瓜橘跟05奶油粉果然花錢這種事還是很拿手啊（饅頭人扶額笑所有顏色都還有～而且剛剛看物流好像當天就會送到，大家可以參考看看！附上購買證明https://i.imgur.com/vZoEEaH.jpg猝不及防的推銷自己的哀居!!!https://www.instagram.com/wednesday_wonderland/,https://www.ptt.cc//bbs/MakeUp/M.1635980318.A.9E6.html
pinky033 (荔枝),[情報] Bobbi Brown茉莉卸妝油momo特價,Wed Nov  3 12:07:01 2021,https://i.imgur.com/4RFLhta.jpg先上圖之前把試用包拆來用驚為天人眼妝卸得好乾淨又不燻眼跟朋友分享後她說，她都是囤大罐的本來想買下面這組小罐裝https://i.imgur.com/W9jtB0N.jpg後來看到11/3限定大罐的買二送一，平均一瓶不到兩千，momo卡還有10%回饋捏一下不存在的卵蛋直接刷下去啦！捏啦！哪次沒捏？,https://www.ptt.cc//bbs/MakeUp/M.1635912423.A.55F.html
gillian0818 (),[問題] NARS裸光蜜粉餅MOMO活動,Mon Nov  1 21:57:18 2021,"昨天MOMO雙十一活動開跑了滿心歡喜看到這個NARS裸光蜜粉餅1+1獨家組,想說也太划算了馬上下單貨品很快就送到,打開包裹,咦?~怎麼只有一個蜜粉餅,不是1+1獨家組嗎?難不成它所謂的1+1,是一個粉餅+一個化粧包?很無言耶最近很多化粧品牌都有做買1送1的活動,例:前陣子粉持久,冬蟲夏草,倩碧小花所以我完全沒想太多,真的以為很划算,結果居然是這樣那我還不如到官網買,還有9折各位下單前要三思啊~~~",https://www.ptt.cc//bbs/MakeUp/M.1635775040.A.094.html
gigicarter (Alb),[情報] MOMO資生堂超進化粉餅又送刷子了,Fri Oct  1 00:43:23 2021,https://i.imgur.com/eE7Ff6d.jpg之前有看過版友分享但那時沒有買到今天又有了而且還更便宜只要1400記得在資生堂的頁面領折價券https://i.imgur.com/rgmBE2W.jpg我買的色號是130，但沒有看到110就是了有需要的人可以去看看-----Sent from JPTT on my iPhone,https://www.ptt.cc//bbs/MakeUp/M.1633020205.A.5A3.html
hardes (閃),[情報] 雅詩蘭黛粉持久momo買一送一,Sat Sep 11 01:13:17 2021,momo雅詩蘭黛官方直營9/11限定持久完美持妝粉底30ml買1送1   1980兩罐!!https://i.imgur.com/QIRaX5A.jpg雖然顏色只有下面可以挑選1W2  1W1  2C0  2W0想買的人其實可以衝雖然才剛靠櫃買了水光粉底(昨天跟櫃哥確認到貨下班馬上去拿剛收到1W2  2020/12/1製造,https://www.ptt.cc//bbs/MakeUp/M.1631293999.A.61C.html
carrylot (克萊迪),[情報] momo 理膚寶水三重酸精華,Mon May  8 09:57:21 2023,是否已讀取發文須知並詳閱版規(Y/N)：之前看到版友分享藥局佑全藥局但我家這邊的沒什麼折扣（好像只有79折還8折 沒有送其他東西）所以當時沒有買今天要補貨發現momo 有送30ml 的活動雖然是送小樣 但容量也等於正貨了這樣總共60ml 還送潔膚凝膠加上折價券折下來才1230應該算很划算 供大家參考https://i.imgur.com/AZ2y0b5.jpg補一下心得我覺得這瓶用下來大概一兩週就會有感粉刺代謝額頭下巴顆粒感會減少（但鼻子皮脂管絲無感）目前還在觀望新肌小綠瓶希望有用過的版友可以分享！,https://www.ptt.cc//bbs/BeautySalon/M.1683511043.A.02E.html
qmovic (qmovic),[請益] 修麗可momo組合 CEF抗氧化精華/色修,Sun Apr 30 18:39:49 2023,是否已讀取發文須知並詳閱版規(Y/N)：已爬文關鍵字：修麗可、skinceuticals被板上的修麗可的心得燒到想買看看比較多人推薦的抗氧化精華跟色修精華目前有看到momo上面有試用組合是4ml的CE抗氧化精華、4ml色修+4ml紫米精華還有一個是30ml的CE抗氧化精華組合 多送200mo幣https://i.imgur.com/O6le8nG.png不知道如果第一次買的話會推薦三個小樣都一起體驗看看還是到時候等momo其他組合都上架直接買正貨呢？先感謝大家,https://www.ptt.cc//bbs/BeautySalon/M.1682851191.A.7BF.html
THPZ02 (THPZ02),[情報] momo美妝開架日滿額現折+送200,Wed Apr 26 16:00:06 2023,"是否已讀取發文須知並詳閱版規(Y/N)：Yhttps://i.imgur.com/WqRF2H0.jpg海巡了一下最近的活動momo 現在有美妝開架日, 滿多品牌都有折扣跟組合活動不過主要加碼優惠都在今天(4/26)1.滿888折188,可以再登記抽Dyson吹風機2.滿1888折288,可以再登記拿200m幣(限1500名)3.下單前記得先去領折價券https://i.imgur.com/e8BXcO4.jpg順便分享幾個我自己的購物車清單XDD【Olay】https://i.imgur.com/ODLAdHs.jpg小白瓶組2入組之前用過小樣，水狀的質地吸收力滿好的,擦完臉會有水潤感，會有Q嫩Q嫩的感覺用下來覺得肌膚有比較透亮，這次有送一推小樣挺不錯，趁優惠來下手 ！！【Innisfree】https://i.imgur.com/eUeI0UQ.jpg回購第2次的紅茶精華滋潤度很好但不悶，用完一瓶乾紋少滿多提亮膚色滿有感！前陣子我們組要趕報告都在熬夜，還被同事說我氣色很好是不是都偷懶早睡(超好笑有合理？)https://i.imgur.com/tmIOD1b.jpg蜜粉應該不需要介紹太多~~他們家蜜粉就出名的便宜好用不過一次4個有點多，我剛剛直接找同事們分一波~(結果超快滿單XD嚇到)【巴黎萊雅】https://i.imgur.com/9UOhmZn.jpg前陣子在板上紅過一波的紫熨斗，用下來眼周的小細紋感覺是有變平質地吸收很快擦完算清爽~~重點是也不會太滋潤長小肉芽~給推https://i.imgur.com/Txrtp4c.jpg金緻護髮精油還沒用過升級款，看到有送吹風機就腦波弱之前擦覺得吸收滿快不黏膩，髮尾比較順不容易毛毛的頭髮也會看起來有光澤~還不錯以上優惠資訊分享，還有蠻多其他品牌有特價大家可以去逛逛",https://www.ptt.cc//bbs/BeautySalon/M.1682496008.A.DB2.html
itsdj (買買買 都買),[情報] momo 巴黎萊雅小蜜罐組2959,Wed Apr 26 12:37:43 2023,https://i.imgur.com/eOFJYfc.jpg我只是上線看一下配送進度我昨天下單3188登記送300mo幣今天改成2959登記送200mo幣贈品日霜15mlx4 另兩小罐沒注意是啥我不知道有沒有比其他平台便宜大家斟酌算一下補上買貴證明https://i.imgur.com/G5eXfIj.jpg,https://www.ptt.cc//bbs/BeautySalon/M.1682483865.A.A55.html
iceprincess (人間煙火),[情報] Momo買Revive活膚霜,Mon Apr  3 20:05:01 2023,是否已讀取發文須知並詳閱版規(Y/N)：YRevive活膚霜15ml送9ml還有面膜先去領美妝折價券買2組https://i.imgur.com/xecuPKF.jpg還可以登記滿3000送300mo幣搭配Momo卡算下來1ml等於$74.39如果可以再登記到今天當日滿3000送200的活動可以再送$200剛剛看還有名額想要的趕快衝喔,https://www.ptt.cc//bbs/BeautySalon/M.1680523503.A.1EC.html
melle915 (coffeeffee),[情報] 寶拉 momo醫美節 組合88折+折價券,Sat Mar 25 11:21:26 2023,是否已讀取發文須知並詳閱版規(Y/N)：YMomo這幾天醫美節我發現寶拉珍選 多個品項&組合有88折 折完竟然還可用momo折價券！像這個早C晚A組合【3220元】（原價3660元）【Paulas Choice 寶拉珍選】C15抗老淨白強化精萃+0.3%A醇+2%補骨脂酚精華乳(早C晚A組)https://i.imgur.com/x10iX0B.jpghttps://i.imgur.com/1zqy6kY.jpg這樣是不是以寶拉的價格來說，算折很多了？！最近才剛入坑寶拉用完試用品後想買，才發現他真的都不太打折的剛好遇到感覺不錯的折扣，分享給大家！————-第一次在這邊發文，若有需修改處請不吝告知，會馬上改！謝謝！,https://www.ptt.cc//bbs/BeautySalon/M.1679714488.A.ED5.html
yuico (yuico),[情報] 后MOMO品牌週88折+10%回饋,Tue Mar 14 12:22:37 2023,看到后在momo上的折扣覺得還不錯重生秘帖跟秘帖循環都有小ML數的禮盒價錢比較好入手，但贈品還是給的很多很齊全 https://i.imgur.com/c0UoxZx.jpg3/13-3/20品牌週結帳另外再打88折重生秘帖那組打完只要$2270秘帖循環精華打完折是$1584而且買后刷MOMO卡還有10%回饋另外5%是品牌加碼的，但不確定到什麼時候～ https://i.imgur.com/LPt0eI5.jpg發現我有一張520的折價券可以用重生秘帖那組折完只要$2060再加MO幣回饋進去，這組等於不到$2000品牌週好划算呀，有想買后的可以去看一下！ ,https://www.ptt.cc//bbs/BeautySalon/M.1678767759.A.F18.html
fwqsd65 (花花),[心得] MOMO理膚寶水新品B5全面修復凝乳禮盒,Fri Mar 10 17:51:28 2023,是否已讀取發文須知並詳閱版規(Y/N)：Yhttps://i.imgur.com/lbeifaP.jpg剛收到禮盒！這組是新品凝乳的組合還有B5瞬效全面修復精華＋化妝水小樣、鑰匙圈和髮帶、化妝包凝乳質地真的是清爽的，比萬用霜好推勻，可以上全臉喔原本以為送蠻多了結果今天賣場看這組又多送蒸氣晚安貼6片！這次還請到代言人HEBE~我覺得有加分！！https://i.imgur.com/aghlvSy.jpg有興趣的人可以去逛逛看,https://www.ptt.cc//bbs/BeautySalon/M.1678441890.A.1B7.html
Tequila1979 (　),[情報] SOFINA iP系列於momo買一送一,Thu Mar  9 10:21:15 2023,是否已讀取發文須知並詳閱版規(Y/N)：y昨天看到SOFINA的iP系列在momo有買一送一的行銷活動，滿999元登記送80mo幣(目前剩92名)，時間是3/1-3/31。不常關注這系列的價格，目前只有一條毛孔極淨黑凝膠使用中，是接近原價購入，所以覺得這個活動價格應該算很優惠。打算趁這機會也買美容液來試試。以上資訊分享給大家~~,https://www.ptt.cc//bbs/BeautySalon/M.1678328477.A.F47.html
akman (綠茵),Re: [請益] momo上330ml sk2是真貨嗎,Sat Feb  4 13:31:53 2023,※ 引述《hunderdam (? ? 惽)》之銘言：: 最近想在momo上買sk2: 330ml的大概都5xxx左右: 他們很多都標榜貨源是百貨公司 但這個價格百貨公司真的買的到嗎?: 另外查之前有人說330ml已經停產了?: 不知道是真的假的還是又重新生產了: 有人在momo上買過330ml的sk2嗎?請問一下，現在Momo上賣的更便宜了，才4開頭......不知道是什麼貨，比專櫃便宜好多，有人在Momo買過來用過嗎？有沒有問題呢，謝謝,https://www.ptt.cc//bbs/BeautySalon/M.1675488715.A.756.html
charlotte01 (CHARLOTTE),[情報] Momo OLAY高效透白光曜精華2入組,Thu Dec 15 13:55:53 2022,"最近從寶拉0.3%a醇升級到1%a醇，單用會有刺痛感，剛好看到適合A醇前當打底的OLAY高效透白光曜精華，比之前在屈臣氏看到的便宜，分享給大家https://i.imgur.com/WKWcM0j.jpgOLAY高效透白光曜精華 30ml 超值2入組只要$1,099",https://www.ptt.cc//bbs/BeautySalon/M.1671083755.A.7F0.html
Anahita (Anahita),[情報]  AHC超能A醛緊緻組合 momo,Thu Dec  1 10:44:08 2022, 是否已讀取發文須知並詳閱版規(Y/N)：Yhttps://i.imgur.com/gHVOSiJ.jpg品名：AHC超能A醛緊緻精華+乳霜之前在蝦皮有買過一瓶，大概都600左右這個的組合蠻優惠的而且之前版上也有推這瓶還有送一瓶50ml的維他命C安瓶精華以及$80的mo幣加入購物車後還有AHC的小禮包贈送活動只有到今天,https://www.ptt.cc//bbs/BeautySalon/M.1669862650.A.21C.html
smiles512 (Tina),[情報] 百優乳霜momo 75ml $1999,Wed Nov 23 11:01:47 2022,黑五折價券 11/23-11/24限時兩天50ml $1499 29.98/ml75ml $1999  26.6/mlhttps://i.imgur.com/7qqaykq.jpghttps://i.imgur.com/r1L9VvN.jpg刷桃子卡還有5%雙11忍住沒想到黑五忍不住希望冬天趕快來啊！,https://www.ptt.cc//bbs/BeautySalon/M.1669172509.A.0AF.html
