time,video_title,type,comment,video_id
2018-12-07,拼快速！台灣YAHOO PCHOME ASAP三大,comment,每次只要是黑貓送貨都延遲br上個月買iphone momo24小時br都已經是38小時才還是打電話去客服確認才先送到brbr我妹說用pchome比較快 我 買螢幕 第四天才到貨brbr還有很多很多次都被我遇到簡直是購物金贈送專戶brbr幾次下來經驗商品不要在星期四晚上後或是星期五訂購容易延遲,4qpWzUeV4Rc
2018-12-03,拼快速！台灣YAHOO PCHOME ASAP三大,comment,用yahoo買東西 未成年的可以收購嗎,4qpWzUeV4Rc
2018-11-29,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我也是這隻滑鼠 超好用度,4qpWzUeV4Rc
2018-11-22,拼快速！台灣YAHOO PCHOME ASAP三大,comment,還有快3啊 3小時到貨,4qpWzUeV4Rc
2018-11-11,拼快速！台灣YAHOO PCHOME ASAP三大,comment,54購物分享ASAP515宣布停止銷售,4qpWzUeV4Rc
2018-11-11,拼快速！台灣YAHOO PCHOME ASAP三大,comment,出貨速度不如 CP值和素質    買到貴和爛貨那不如不買,4qpWzUeV4Rc
2018-11-09,拼快速！台灣YAHOO PCHOME ASAP三大,comment,最後的音樂太大聲了,4qpWzUeV4Rc
2018-10-24,拼快速！台灣YAHOO PCHOME ASAP三大,comment,也要看配合的店家是否有現貨可出有些配合的店家剛好沒有貨難免會拖延時間之前我也訂購YAhoo拖到第三天到貨也是選擇快速道貨如急著話親洽通路店面最快XD,4qpWzUeV4Rc
2018-10-22,拼快速！台灣YAHOO PCHOME ASAP三大,comment,雅虎24小時到貨,4qpWzUeV4Rc
2018-09-21,拼快速！台灣YAHOO PCHOME ASAP三大,comment,蝦皮呢,4qpWzUeV4Rc
2018-09-16,拼快速！台灣YAHOO PCHOME ASAP三大,comment,有啥好比的 又不是只送一個人的貨  都不用規劃路線 公司也都在同一間嗎,4qpWzUeV4Rc
2018-09-16,拼快速！台灣YAHOO PCHOME ASAP三大,comment,不是還有露天,4qpWzUeV4Rc
2018-09-13,拼快速！台灣YAHOO PCHOME ASAP三大,comment,其實這背後又很多新酸,4qpWzUeV4Rc
2018-09-02,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我之前pchome早上11點下單結果下午2點多就到貨本來還以為是買其他家到貨結果是pchome到貨那才真是嚇到我買3C的大部分在PCOME買有些真的比拍賣加上運費還便宜加上還有無息分期可以選貨物品項又多想買3C類的除非真的有價差到很多外不然我也是首選Pchome,4qpWzUeV4Rc
2018-08-30,拼快速！台灣YAHOO PCHOME ASAP三大,comment,momo也好快的,4qpWzUeV4Rc
2018-08-27,拼快速！台灣YAHOO PCHOME ASAP三大,comment,個人也是覺得pchome24小時是最快的,4qpWzUeV4Rc
2018-08-22,拼快速！台灣YAHOO PCHOME ASAP三大,comment,PCHOMEYAHOO快速到貨有自己的倉庫庫存其他有的電商有的是下單後再向廠商下訂由廠商直送,4qpWzUeV4Rc
2018-08-21,拼快速！台灣YAHOO PCHOME ASAP三大,comment,快速到貨也只有在北部而已對我自己的吸引力反而沒有太大我只在乎誰最便宜我就跟誰買,4qpWzUeV4Rc
2018-08-17,拼快速！台灣YAHOO PCHOME ASAP三大,comment,羅技滑鼠讚 brFriDay訂單處理超級慢一本書也要5個工作天好沒效率而且還是金石堂出貨,4qpWzUeV4Rc
2018-07-22,拼快速！台灣YAHOO PCHOME ASAP三大,comment,請問防摔殼有你們logo 那裡有得買謝謝,4qpWzUeV4Rc
2018-07-21,拼快速！台灣YAHOO PCHOME ASAP三大,comment,蝦皮大概跟雅虎差不多吧  通識配合郵局的br我住台中 上次早上4點訂東西 晚上就到了 超扯 XDbr通常非北北基都要過一個晚上才到 br不過雅虎跟蝦皮都滿厲害的 在外盒上面都有做功夫  雅虎滿可愛的 蝦皮最近是超人特攻隊的盒子,4qpWzUeV4Rc
2018-07-17,拼快速！台灣YAHOO PCHOME ASAP三大,comment,老實說我覺得快速到貨越來越不重要重點反而應該著重在東西的品質一堆平臺都在比快但品質很多都是退貨整新後拿出來賣更多是變成瑕疵品的銷貨平臺除非你買的都是類似衛生紙或食品這種東西,4qpWzUeV4Rc
2018-06-20,拼快速！台灣YAHOO PCHOME ASAP三大,comment,請問大大 頭上那頂帽子 哪裡可以買到,4qpWzUeV4Rc
2018-06-17,拼快速！台灣YAHOO PCHOME ASAP三大,comment,剛看到搜了一下居然ASAP關站了,4qpWzUeV4Rc
2018-06-08,拼快速！台灣YAHOO PCHOME ASAP三大,comment,台币真不值钱,4qpWzUeV4Rc
2018-06-08,拼快速！台灣YAHOO PCHOME ASAP三大,comment,有一次在pchome買東西我還沒按購買就送來了誤,4qpWzUeV4Rc
2021-05-27,拼快速！台灣YAHOO PCHOME ASAP三大,reply,那你要懷疑是不是被PCHome監聽了,4qpWzUeV4Rc
2018-06-07,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我也是用這顆超好用,4qpWzUeV4Rc
2018-05-31,拼快速！台灣YAHOO PCHOME ASAP三大,comment,片頭做的很棒,4qpWzUeV4Rc
2018-05-28,拼快速！台灣YAHOO PCHOME ASAP三大,comment,同款滑鼠路過真的好用,4qpWzUeV4Rc
2018-05-28,拼快速！台灣YAHOO PCHOME ASAP三大,comment,請問Allen哥的手錶是Garmin哪個型號的呢     我前陣子也用PCHOME下單 不只到貨快 請款也很快,4qpWzUeV4Rc
2018-05-25,拼快速！台灣YAHOO PCHOME ASAP三大,comment,現在看來ASAP已經暫停營業了果真有些端倪,4qpWzUeV4Rc
2018-05-22,拼快速！台灣YAHOO PCHOME ASAP三大,comment,同樣測試Yahoo中  同樣買G102  早上a hrefhttpswwwyoutubecomwatchv4qpWzUeV4Rcampt9m49s949a下單  現在PMa hrefhttpswwwyoutubecomwatchv4qpWzUeV4Rcampt4m00s400a 還沒到  不知道今天下班前會不會送到,4qpWzUeV4Rc
2018-05-23,拼快速！台灣YAHOO PCHOME ASAP三大,reply,都已經隔天了還沒到AMa hrefhttpswwwyoutubecomwatchv4qpWzUeV4Rcampt9m50s950a  Yahoo 24hr 失敗  哈哈,4qpWzUeV4Rc
2018-05-22,拼快速！台灣YAHOO PCHOME ASAP三大,reply,看Yahoo追蹤系統 PMa hrefhttpswwwyoutubecomwatchv4qpWzUeV4Rcampt1m43s143a 才出貨  今天有可能到不了 XD,4qpWzUeV4Rc
2018-05-22,拼快速！台灣YAHOO PCHOME ASAP三大,comment,Momo也很快,4qpWzUeV4Rc
2018-05-22,拼快速！台灣YAHOO PCHOME ASAP三大,comment,才1個禮拜就收了一家,4qpWzUeV4Rc
2018-05-21,拼快速！台灣YAHOO PCHOME ASAP三大,comment,結果你發這篇不到半個月asap就倒了XDDD,4qpWzUeV4Rc
2020-01-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,難怪我沒聽過,4qpWzUeV4Rc
2018-05-18,拼快速！台灣YAHOO PCHOME ASAP三大,comment,剛測完asap就收了XD,4qpWzUeV4Rc
2018-05-16,拼快速！台灣YAHOO PCHOME ASAP三大,comment,能請問手錶是哪一隻嗎 br蠻好看的耶,4qpWzUeV4Rc
2018-05-16,拼快速！台灣YAHOO PCHOME ASAP三大,comment,日本亞馬遜中午下單隔天下午收到日本台灣,4qpWzUeV4Rc
2018-05-16,拼快速！台灣YAHOO PCHOME ASAP三大,comment,不是很鼓勵做這種測試影片畢竟外面的宅配人員非常辛苦最近天氣也慢慢變炎熱了而且貨品也不是只有送您一個人的不可能針對你這一項貨品幾小時內到貨 要搏命闖紅燈吧 希望不會只是為了做這個測試之後就申請退貨那真的非常浪費人力跟宅配的資源,4qpWzUeV4Rc
2018-05-16,拼快速！台灣YAHOO PCHOME ASAP三大,comment,想問大大的手錶是哪個牌子 哪個款式,4qpWzUeV4Rc
2018-05-17,拼快速！台灣YAHOO PCHOME ASAP三大,reply,哈哈哈 我也想問br是garmin的錶,4qpWzUeV4Rc
2018-05-16,拼快速！台灣YAHOO PCHOME ASAP三大,comment,燦坤網路快3 雖然沒用過,4qpWzUeV4Rc
2018-05-15,拼快速！台灣YAHOO PCHOME ASAP三大,comment,曾經上午10點訂下午2點收到pchome,4qpWzUeV4Rc
2018-05-15,拼快速！台灣YAHOO PCHOME ASAP三大,comment,Allen哥 你拍完一周後asap就宣布關閉了耶 好猛喔,4qpWzUeV4Rc
2018-05-14,拼快速！台灣YAHOO PCHOME ASAP三大,comment,a hrefhttpstechnewstw20180514asapouthttpstechnewstw20180514asapouta,4qpWzUeV4Rc
2018-05-14,拼快速！台灣YAHOO PCHOME ASAP三大,reply,Asap倒了,4qpWzUeV4Rc
2018-05-14,拼快速！台灣YAHOO PCHOME ASAP三大,comment,然後Asap 就倒了,4qpWzUeV4Rc
2018-05-14,拼快速！台灣YAHOO PCHOME ASAP三大,comment,在2013年成立的ASAP省錢購物網主打台北市區6小時全台24小時到貨今天傳出將在5月15日凌晨關站資遣所有員工目前尚未獲官方證實但臉書頁面已關閉,4qpWzUeV4Rc
2018-05-14,拼快速！台灣YAHOO PCHOME ASAP三大,comment,沒想到我才剛看完這部影片 ASAP 就要倒閉了,4qpWzUeV4Rc
2018-05-14,拼快速！台灣YAHOO PCHOME ASAP三大,comment,ASAP已經迅速收攤了,4qpWzUeV4Rc
2018-05-13,拼快速！台灣YAHOO PCHOME ASAP三大,comment,蝦皮好像也忘了XDDbrASAP在我們八九年級生幾乎沒知名度,4qpWzUeV4Rc
2018-05-11,拼快速！台灣YAHOO PCHOME ASAP三大,comment,累的都是物流業者哈哈,4qpWzUeV4Rc
2018-05-11,拼快速！台灣YAHOO PCHOME ASAP三大,comment,废话真多,4qpWzUeV4Rc
2018-05-11,拼快速！台灣YAHOO PCHOME ASAP三大,comment,悠閒的店內逛變得很奢侈,4qpWzUeV4Rc
2018-05-10,拼快速！台灣YAHOO PCHOME ASAP三大,comment,應該比慢才知道地雷在哪裡我的經驗只要遇到新竹貨運就很雷不過這種測試會很痛苦丟包不到貨部件拆開送什麼鳥事都會有,4qpWzUeV4Rc
2018-05-10,拼快速！台灣YAHOO PCHOME ASAP三大,comment,送貨保證時間六小時的價格有比較高嗎,4qpWzUeV4Rc
2018-05-10,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我用momo訂了一個一樣的滑鼠活動折扣下來只要499可惜不支援離島運送只好寄到親戚家在請人帶回來a hrefhttpswwwyoutubecomwatchv4qpWzUeV4Rcampt11m08s1108a訂購a hrefhttpswwwyoutubecomwatchv4qpWzUeV4Rcampt12m16s1216a出貨,4qpWzUeV4Rc
2018-05-10,拼快速！台灣YAHOO PCHOME ASAP三大,reply,3點50分收到地點新北永和allen 哥幫你測試好了,4qpWzUeV4Rc
2018-05-09,拼快速！台灣YAHOO PCHOME ASAP三大,comment,其實各家能比的應該真的是倉儲出貨速度而已br說實話運送的公司PC也有郵局br如果今天兩個都走郵局或兩個都走黑貓的話br感覺結果可能不會差這麼多,4qpWzUeV4Rc
2018-05-09,拼快速！台灣YAHOO PCHOME ASAP三大,comment,ASAP 買過超爛速度慢服務爛,4qpWzUeV4Rc
2018-05-09,拼快速！台灣YAHOO PCHOME ASAP三大,comment,PCHOME和雅虎二家處理的訂單應該沒多大差別主要還是物流以我的經驗郵局比黑貓慢曾經在PCHOME領過二次的遲到補償金都是郵局寄送的,4qpWzUeV4Rc
2018-05-08,拼快速！台灣YAHOO PCHOME ASAP三大,comment,雖然買同樣的商品並且同時送出訂單br盡量做到了公平的局面br但是配送時間的影響因素實在很多br光是收貨人的簽收時間就幾乎能決定整個配送時間br並且倉庫位置的不同會直接影響到配送順序,4qpWzUeV4Rc
2018-05-08,拼快速！台灣YAHOO PCHOME ASAP三大,comment,自從用淘寶買東西後就很少用台灣網路平台買東西了br電器商品除外,4qpWzUeV4Rc
2018-05-08,拼快速！台灣YAHOO PCHOME ASAP三大,reply,官方集運我只用過順豐算是很快 br記得是三天以內吧有點忘記了br我說的三天是東西都到順豐的集貨倉 準備轉運到台灣 而不是下單付款賣家寄出到集貨倉再到台灣喔br順豐在官方集運裡面是貴了一點br現在我是找私人集運br比較放心而且可以要求驗貨 怕商品摔壞之類的br速度方面也是可以br我買淘寶最主要是省錢br速度部分我大部分都可以接受br畢竟之前常買ASOS都是一個月左右才收到包裹,4qpWzUeV4Rc
2018-05-08,拼快速！台灣YAHOO PCHOME ASAP三大,reply,困難哥 淘宝在台湾物流速度怎么样,4qpWzUeV4Rc
2018-05-08,拼快速！台灣YAHOO PCHOME ASAP三大,comment,ALLEN 試看看 MOMO吧 現在電商的排名是 PCHOME 跟MOMO吧br另外我個人比較愛博客來 他們家超商取貨太方便了br快不快速到貨是一回事我家裡沒人超商能幫忙收貨比較關鍵,4qpWzUeV4Rc
2018-05-07,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我台南pc24h 早上定 晚上到 超快,4qpWzUeV4Rc
2018-05-07,拼快速！台灣YAHOO PCHOME ASAP三大,comment,pchome對我來說真的是24hr到貨,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,comment,羅技保固最近便很爛我同一支滑鼠填寫了回報單超過10次都得到鬼打牆的回覆,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我也是用g102,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,comment,出貨時間不影響 物流運送,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,comment,真有趣的實驗可惜只有北北基可以玩,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,comment,出貨速度快慢基本上要看他們委託的物流系統一般大型的宅配公司像是郵局新竹物流黑貓宅配通他們每日的貨量龐大基本上要再幫電商處理這種快速到貨還要另外派人轉運到貨速度就沒那麼快就我所知PCHOME他們是跟一些小型的快遞合作貨倉一出貨馬上就去接來送速度一定是比較快,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,comment,G102好用,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,comment,蠻想知道有關退換貨的問題像是能否無條件退貨或商品有瑕疵換貨的速度等等,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,comment,Allen 哥可以看下你的手表带吗好美,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,comment,希望Allen可以拍一些關於您創業開公司的經驗分享,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,reply,我另一頻道 Mens Business 全都是哦,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,comment,Allen哥yahoo 8H快速到貨和pchome 24H到貨絕大多數的量都是郵局出貨現在momo和蝦皮也能推出快速到貨也是因為今年和郵局簽了約,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,reply,好我來拍,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,comment,想問一下  請問  行動電源在 官網跟pc home 買有差嗎   我怕Pc有盜版,4qpWzUeV4Rc
2018-05-26,拼快速！台灣YAHOO PCHOME ASAP三大,reply,簡維佑 小米嗎,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我不是很喜歡在pchome買東西好貴可以多多比價我覺得雅虎商品比較便宜,4qpWzUeV4Rc
2018-05-13,拼快速！台灣YAHOO PCHOME ASAP三大,reply,淘宝,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,各家比速度但苦的是物流 個人認為若無急需就少用快速到貨,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,电子烟比较,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,在中國用了天貓掏寶真的不得不承認台灣電商真的滿糞的 沒包郵 活動少 品牌少 商品少 價格硬 系統方面無論是賣方物流客服方式或是退貨退款付款等機制都不夠便利  還有很大進步空間,4qpWzUeV4Rc
2018-06-15,拼快速！台灣YAHOO PCHOME ASAP三大,reply,z cheng chen 淘寶不得不說真的很厲害 而且甚麼都可以買,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我也超愛PChome,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,Pc真的覺得比較快個人感覺,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,a hrefhttpswwwyoutubecomwatchv4qpWzUeV4Rcampt5m05s505a 本訂單不符合五小時 ASAP真的有心要玩這塊嗎brbrMoMo的動態更新很慢台灣電商出貨進度條更新整體偏慢反到是taobao上的電商雞毛蒜皮的小事也都會更新進動還真的讓人感覺有在動的感覺brbr日本的amazon的prime服務真的很厲害真希望有機會能體驗brbr話說pchome網頁可以來個大改版嗎每次瀏覽amazon時都很羨慕用App手滑也超快,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,最近慢慢覺得momo不管在送貨速度價格都贏過pchome了,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我還是喜歡pchome但它比較少折扣大多是訂價賣但是很方便速度很快,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,被老鼠燒到,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,雅虎購買後會不會收到要解除ATM轉帳設定的電話通知嗎  XD,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,Asap擴充太快資源太分散幾乎分散在各國,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,沒想到滑鼠跟我一模一樣,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我也有一顆白色g102 按壓回饋很輕又明確 都拿來玩戰地風雲1 哈哈,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,想請問帽子,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,Allen哥算台灣不錯的youtuber,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,PX HOME 我也買過電腦椅 那時候我對網拍不熟結果隔天就來貨我整個嚇到,4qpWzUeV4Rc
2020-01-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,隔天就收到貨我也很驚喜,4qpWzUeV4Rc
2018-09-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,野生薯薯,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,覺得手錶不錯,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,Allen 哥旁邊放的是garmi 倒車顯影鏡頭嗎哈哈哈哈 想問好不好用,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,下次可以联系我测试比拼下京东和PChome的送货速度,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,還有東森購物 momo購物 可以測試,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,買三個滑鼠,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,後面獎狀一直抖動,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,Allen哥拍個每個購物平台個買一台MacBook Air pro  看哪一家比較快,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,reply,不要害人家回家要跪主機板XD,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,直接用空拍機送貨過來哈哈,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,哈哈,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,破產,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,在購買的同時也要謝謝辛苦的物流人員啊,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,在下訂單時我看出貨的單位如果貨在集貨倉通常就會很快br如果是廠商出貨就都隔天,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我買PCHOME最恐怖的一次是六年前半夜兩點下的單他隔天早上7點送到 而且還是個超冷門的玩偶,4qpWzUeV4Rc
2018-06-15,拼快速！台灣YAHOO PCHOME ASAP三大,reply,快得也太恐怖了吧物流的人要幾點開始上班送貨啊,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,你應該比momo它也蠻快,4qpWzUeV4Rc
2018-12-26,拼快速！台灣YAHOO PCHOME ASAP三大,reply,就算momo超便宜速度超快我也拒買brbr為什麼呢br因為momo在網路上灌水灌了一大堆的假開箱真推銷文,4qpWzUeV4Rc
2018-11-27,拼快速！台灣YAHOO PCHOME ASAP三大,reply,其實都是店家的血汗要快速到貨就要把貨放在店商的倉庫要先被收倉儲費成交還要被抽成價錢還要被消費者比價慘,4qpWzUeV4Rc
2018-11-26,拼快速！台灣YAHOO PCHOME ASAP三大,reply,MOMO真的快到嚇死人,4qpWzUeV4Rc
2018-05-23,拼快速！台灣YAHOO PCHOME ASAP三大,reply,我用momo快速到貨br至少都要等超過1天耶br桃園八德,4qpWzUeV4Rc
2018-05-08,拼快速！台灣YAHOO PCHOME ASAP三大,reply,Momo 24h 一個禮拜才來,4qpWzUeV4Rc
2018-05-08,拼快速！台灣YAHOO PCHOME ASAP三大,reply,momo超快 12點前訂 下午三點到,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,reply,之前買過momo24小時到貨商品結果拖了2天才寄來momo 好嗎見仁見智摟,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,reply,MOMO通常都比較多可以折扣的 我覺得以各大購物中心來說通常最便宜,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,reply,MOMO真的滿快的,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,我是覺得MO還是比PC家慢,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,Momo其實也很快只是價格通常貴些,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,momo速度超快很推,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,電商要比的是物流倉儲誰做的好地點多這樣子才能快速到貨我在星期天晚上訂購momo隔天星期一早上收到貨重點是收貨地點是南部的鄉下非都市區,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,我來試試,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,我在MoMo貨倉上班目前配合有黑貓早晚各2趟全球快遞一天目前有出貨5趟我們內部有試過大約12小時會到貨提供你參考,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,下集來比,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,OH MANNNN,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,怎麼沒試看看MOMO呢MOMO也很快,4qpWzUeV4Rc
2020-01-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,之前有一次訂momo一周才收到貨傻眼,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,新的電商平台號稱24H的最近的蝦皮24H沒注意也很容易導回蝦皮賣家出貨brPChome24HMOMO的快速到貨因為商品入庫時間較精確Yahoo24H沒買過不清楚br至於時間軸上面的時間應該是程式寫好自己跑,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我只看到Allen哥手錶好好看,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,ASAP在快捷发货竞争定位上资格不符可能与它的商号有关brASAP gt Arenquott Sure About Position 不确认定位,4qpWzUeV4Rc
2018-06-15,拼快速！台灣YAHOO PCHOME ASAP三大,reply,哈哈 笑死我,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,郵局都會比較慢不知道為什麼,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,還不錯,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,推薦羅技滑鼠 mx master 2s,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,比速度比運費比商品價格最後電子商務就剩下靠廣告跟通路越來越沒利潤,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,基本上經銷商是贏了底子也贏了面子消費者也買的高興brbr物流人員就悲哀了賣命在送如果超過限時時間我看要物流人自己賠相信台灣老闆一定會這樣做,4qpWzUeV4Rc
2018-09-15,拼快速！台灣YAHOO PCHOME ASAP三大,reply,其實只要能在超商取貨的東西我是儘量在哪裡取因為之前本身也是做物流服務人員所以知道送到客人那還要等就很討厭尤其是那種我怎麼知道你什麼時候會到還有裝有錢是大爺的心態等等之類的,4qpWzUeV4Rc
2018-05-27,拼快速！台灣YAHOO PCHOME ASAP三大,reply,貴重物品建議不要用快遞最好親自購買 運送過程不知拋  摔   你沒看到的 物流人員很可憐被這樣比較,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,reply,我真心覺得物流人員很可憐六小時那些人員真的是拿命在拼問題是客人有必要要當用嗎,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,reply,Longoria Li 台湾没有自提柜,4qpWzUeV4Rc
2018-05-06,拼快速！台灣YAHOO PCHOME ASAP三大,reply,我本身就是從事某大型物流業還有最可悲的是很多客人都不接電話他根本沒要你快速到貨你那麼早送來沒人可以收白跑一趟,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我在去年除夕在雅虎買東西下午兩點訂貨晚上八點就到了我認為雅虎和pchome 的都很快,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,102神鼠r,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,很有趣的影片,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,comment,好企劃 PChome599比Yahoo499貴100早到2個小時也算合理囉,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,我支持雅虎因為雅虎商品往往都是比pchome便宜很多,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,又更便宜了耶,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,呵呵 影片又不是今天拍的 看影片吧,4qpWzUeV4Rc
2018-05-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,a hrefhttpstwbuyyahoocomgdsaleE7BE85E68A80G102ProdigyE69C89E7B79AE58589E5ADB8E6BB91E9BCA06888762htmlhttpstwbuyyahoocomgdsaleE7BE85E68A80G102ProdigyE69C89E7B79AE58589E5ADB8E6BB91E9BCA06888762htmla,4qpWzUeV4Rc
